fromNode	toNode	weight	direction	fromAltName	toAltName
Cre17.g723300	Cre08.g360450	0.352796635782436	undirected	Cre17.g723300	Cre08.g360450
Cre10.g434350	Cre02.g107100	0.355662070812872	undirected	CTR2	Cre02.g107100
Cre15.g640800	Cre05.g236650	0.358665637871179	undirected	Cre15.g640800	CYG63
Cre09.g389208	Cre17.g738200	0.359980260218791	undirected	Cre09.g389208	Cre17.g738200
Cre16.g680944	Cre01.g015650	0.452597043590778	undirected	Cre16.g680944	Cre01.g015650
Cre10.g439700	Cre03.g194900	0.266464758181838	undirected	CGL28	CYA4
Cre07.g340050	Cre01.g012350	0.524288287781513	undirected	Cre07.g340050	Cre01.g012350
Cre16.g680850	Cre08.g358576	0.433485137575837	undirected	MDA1	Cre08.g358576
Cre01.g015600	Cre02.g092500	0.25099393556235	undirected	Cre01.g015600	UPF1
Cre06.g249250	Cre16.g676550	0.285083486920773	undirected	RPL7AE	Cre16.g676550
Cre03.g160350	Cre14.g611200	0.33493870686877	undirected	ANK7	Cre14.g611200
Cre16.g680850	Cre06.g248850	0.358053432205353	undirected	MDA1	Cre06.g248850
Cre02.g145231	Cre15.g635800	0.485389772050158	undirected	Cre02.g145231	SMC1
Cre16.g663450	Cre06.g300550	0.245727652917591	undirected	LCI11B	Cre06.g300550
Cre02.g118300	Cre13.g582800	0.452168796709441	undirected	HEL12	Cre13.g582800
Cre16.g676550	Cre15.g635800	0.44603206040787	undirected	Cre16.g676550	SMC1
Cre14.g633750	Cre12.g505200	0.475817976579716	undirected	IPB2	HEL51
Cre14.g614151	Cre17.g697450	0.361236373867646	undirected	Cre14.g614151	Cre17.g697450
Cre15.g639056	Cre08.g384390	0.323526730539685	undirected	Cre15.g639056	POLQ2
Cre12.g500900	Cre01.g014500	0.309480694249599	undirected	Cre12.g500900	Cre01.g014500
Cre07.g347200	Cre11.g478128	0.226664691241414	undirected	Cre07.g347200	Cre11.g478128
Cre16.g649100	Cre10.g440750	0.389210279833442	undirected	MAPKKK13	TOP3
Cre06.g309000	Cre09.g400664	0.235585645705231	undirected	LCIA	Cre09.g400664
Cre07.g332050	Cre12.g489900	0.34736286403068	undirected	Cre07.g332050	CYG54
Cre13.g589450	Cre16.g683793	0.427763865750918	undirected	Cre13.g589450	Cre16.g683793
Cre04.g229948	Cre01.g034500	0.348569374991332	undirected	Cre04.g229948	Cre01.g034500
Cre03.g196850	Cre02.g091950	0.514942593617716	undirected	Cre03.g196850	CYG45
Cre09.g417200	Cre01.g033900	0.487640840800162	undirected	Cre09.g417200	Cre01.g033900
Cre16.g675400	Cre02.g111800	0.463432125652116	undirected	Cre16.g675400	Cre02.g111800
Cre06.g263750	Cre07.g342650	0.321614139978303	undirected	Cre06.g263750	Cre07.g342650
Cre10.g446450	Cre09.g389250	0.388496300671532	undirected	Cre10.g446450	AOF1
Cre03.g175650	Cre04.g217200	0.454447438297279	undirected	Cre03.g175650	Cre04.g217200
Cre06.g261700	Cre09.g391578	0.497545636670385	undirected	Cre06.g261700	Cre09.g391578
Cre10.g453600	Cre09.g394400	0.216503344394002	undirected	DES	Cre09.g394400
Cre17.g723050	Cre16.g649350	0.456608865811605	undirected	Cre17.g723050	Cre16.g649350
Cre03.g201150	Cre10.g454650	0.421816395481257	undirected	Cre03.g201150	RPC5
Cre08.g383850	Cre02.g085150	0.371286947417405	undirected	Cre08.g383850	Cre02.g085150
Cre09.g398104	Cre01.g048750	0.401562146128406	undirected	Cre09.g398104	PPR7
Cre13.g573900	Cre06.g294200	0.28283851063561	undirected	NSS3	Cre06.g294200
Cre15.g635700	Cre11.g467547	0.353142540101295	undirected	MAPKKK12	Cre11.g467547
Cre04.g221200	Cre01.g024750	0.427437031922656	undirected	CGL109	Cre01.g024750
Cre12.g526850	Cre06.g266950	0.43620326007522	undirected	HEL56	Cre06.g266950
Cre10.g449200	Cre07.g347400	0.405676418851809	undirected	ANK5	Cre07.g347400
Cre03.g210513	Cre08.g364501	0.438698176843427	undirected	Cre03.g210513	Cre08.g364501
Cre17.g724850	Cre09.g388500	0.505724973955326	undirected	Cre17.g724850	Cre09.g388500
Cre03.g172950	Cre16.g649100	0.450459518591036	undirected	PUS21	MAPKKK13
Cre12.g495600	Cre16.g690319	0.180203204874162	undirected	Cre12.g495600	Cre16.g690319
Cre17.g722750	Cre01.g007100	0.436213726194827	undirected	Cre17.g722750	Cre01.g007100
Cre09.g395732	Cre02.g106300	0.389601923319641	undirected	Cre09.g395732	Cre02.g106300
Cre07.g344050	Cre09.g398550	0.452073571505072	undirected	Cre07.g344050	Cre09.g398550
Cre13.g576400	Cre02.g102400	0.431264507195995	undirected	Cre13.g576400	RPC1
Cre12.g540650	Cre10.g430501	0.358800050660484	undirected	Cre12.g540650	Cre10.g430501
Cre08.g375650	Cre06.g257000	0.392417063466209	undirected	Cre08.g375650	SULP3
Cre17.g699750	Cre03.g172700	0.329689775665098	undirected	CTL2	Cre03.g172700
Cre09.g410500	Cre09.g386550	0.349071773518708	undirected	PAP11	Cre09.g386550
Cre03.g144627	Cre14.g623100	0.399100574915733	undirected	CGS1	Cre14.g623100
Cre02.g107100	Cre17.g697334	0.386075960515317	undirected	Cre02.g107100	Cre17.g697334
Cre10.g430501	Cre26.g756747	0.412933255330244	undirected	Cre10.g430501	Cre26.g756747
Cre19.g751047	Cre09.g403219	0.467776591618708	undirected	Cre19.g751047	RPB5
Cre07.g345000	Cre12.g543100	0.399917666126732	undirected	Cre07.g345000	Cre12.g543100
Cre12.g511400	Cre04.g221050	0.460383065721588	undirected	PPR4	Cre04.g221050
Cre03.g145167	Cre03.g143887	0.237700116752066	undirected	Cre03.g145167	Cre03.g143887
Cre05.g241638	Cre01.g052250	0.157905024798888	undirected	Cre05.g241638	TRXx
Cre03.g178600	Cre10.g420900	0.461806727058852	undirected	TOP1	HEL44
Cre07.g324000	Cre02.g146300	0.512001240759852	undirected	Cre07.g324000	Cre02.g146300
Cre03.g175650	Cre07.g340100	0.450109890650594	undirected	Cre03.g175650	MOT13
Cre12.g486550	Cre02.g101900	0.490904643511838	undirected	Cre12.g486550	EXN6
Cre06.g308850	Cre02.g085150	0.315765096347338	undirected	EIF3X	Cre02.g085150
Cre12.g532314	Cre06.g277050	0.460049261229589	undirected	Cre12.g532314	Cre06.g277050
Cre07.g340050	Cre06.g257050	0.484804837134689	undirected	Cre07.g340050	GBS2
Cre10.g449200	Cre16.g689050	0.344237719530018	undirected	ANK5	Cre16.g689050
Cre02.g082300	Cre06.g306100	0.40405841149107	undirected	SUR6	Cre06.g306100
Cre08.g383850	Cre13.g575900	0.404795028168289	undirected	Cre08.g383850	CGL117
Cre16.g685050	Cre10.g433100	0.443729172578915	undirected	LCI15	Cre10.g433100
Cre16.g685200	Cre01.g024750	0.450774991593025	undirected	Cre16.g685200	Cre01.g024750
Cre06.g308850	Cre11.g476200	0.459142966217537	undirected	EIF3X	Cre11.g476200
Cre10.g446450	Cre02.g146300	0.431626816546333	undirected	Cre10.g446450	Cre02.g146300
Cre17.g696250	Cre01.g011600	0.471647026373149	undirected	Cre17.g696250	Cre01.g011600
Cre03.g145167	Cre16.g659050	0.394415957668142	undirected	Cre03.g145167	Cre16.g659050
Cre02.g079700	Cre06.g252350	0.360462526983906	undirected	PYR2	CGL70
Cre26.g756747	Cre08.g373650	0.410961771638751	undirected	Cre26.g756747	Cre08.g373650
Cre02.g109250	Cre01.g007100	0.427210043170514	undirected	Cre02.g109250	Cre01.g007100
Cre02.g074250	Cre02.g107950	0.429628296425395	undirected	Cre02.g074250	Cre02.g107950
Cre10.g434350	Cre07.g345000	0.263592749428782	undirected	CTR2	Cre07.g345000
Cre06.g275350	Cre02.g145500	0.275469135208534	undirected	ROC40	PTK24
Cre03.g183900	Cre02.g092900	0.394676735699288	undirected	Cre03.g183900	GUA1
Cre09.g410450	Cre04.g222800	0.336438663084439	undirected	ROC15	LCID
Cre03.g152950	Cre07.g346150	0.335673893379427	undirected	PUS12	Cre07.g346150
Cre15.g635650	Cre17.g742700	0.190626436216003	undirected	Cre15.g635650	CGLD30
Cre02.g095400	Cre08.g358570	0.371816559168779	undirected	Cre02.g095400	MCP23
Cre10.g442650	Cre13.g566300	0.397212921731717	undirected	Cre10.g442650	Cre13.g566300
Cre01.g012350	Cre08.g360001	0.458699150261291	undirected	Cre01.g012350	Cre08.g360001
Cre13.g571700	Cre10.g445600	0.436185155187856	undirected	Cre13.g571700	Cre10.g445600
Cre12.g540650	Cre03.g197000	0.391700359410415	undirected	Cre12.g540650	Cre03.g197000
Cre08.g385800	Cre02.g102800	0.483549966863729	undirected	Cre08.g385800	RPB8
Cre03.g190850	Cre12.g487200	0.236416680342414	undirected	ECH1	Cre12.g487200
Cre09.g397771	Cre10.g450879	0.511963525594594	undirected	OPR117	Cre10.g450879
Cre06.g301900	Cre02.g110000	0.326352924190971	undirected	Cre06.g301900	Cre02.g110000
Cre09.g386550	Cre17.g742500	0.357379550766352	undirected	Cre09.g386550	Cre17.g742500
Cre14.g628100	Cre12.g541777	0.523329082285791	undirected	Cre14.g628100	CGL95
Cre07.g313302	Cre07.g354850	0.484620631196271	undirected	Cre07.g313302	Cre07.g354850
Cre09.g404650	Cre13.g584250	0.441312781999181	undirected	Cre09.g404650	Cre13.g584250
Cre03.g213201	Cre09.g388700	0.451441630861389	undirected	CCS2	Cre09.g388700
Cre10.g440300	Cre14.g634322	0.335208367956061	undirected	SMC5A	Cre14.g634322
Cre03.g160500	Cre12.g542800	0.440034916937027	undirected	TSK1	RPC2
Cre13.g573900	Cre13.g581100	0.170650180302067	undirected	NSS3	Cre13.g581100
Cre06.g278126	Cre11.g467640	0.248025161486027	undirected	Cre06.g278126	Cre11.g467640
Cre06.g263700	Cre07.g322176	0.505909667752188	undirected	Cre06.g263700	Cre07.g322176
Cre16.g686100	Cre12.g520750	0.406108769506878	undirected	Cre16.g686100	Cre12.g520750
Cre13.g604650	Cre12.g533050	0.239871043514914	undirected	Cre13.g604650	Cre12.g533050
Cre02.g109050	Cre02.g109100	0.371428209630224	undirected	OPR5	PDE23
Cre17.g724850	Cre01.g019300	0.466644912120954	undirected	Cre17.g724850	Cre01.g019300
Cre17.g696250	Cre14.g615950	0.503889527243889	undirected	Cre17.g696250	Cre14.g615950
Cre02.g095350	Cre03.g194800	0.205392723328096	undirected	CGL116	Cre03.g194800
Cre13.g580900	Cre03.g165250	0.476077117652191	undirected	Cre13.g580900	Cre03.g165250
Cre17.g734100	Cre07.g342352	0.475763539847516	undirected	Cre17.g734100	Cre07.g342352
Cre12.g513950	Cre07.g342352	0.453383067007105	undirected	SUFD	Cre07.g342352
Cre15.g640800	Cre02.g109750	0.471289498551891	undirected	Cre15.g640800	Cre02.g109750
Cre08.g383850	Cre07.g317150	0.223889941413159	undirected	Cre08.g383850	MKP7
Cre07.g320500	Cre17.g702950	0.362017464368157	undirected	OPR29	Cre17.g702950
Cre02.g103400	Cre08.g376200	0.280433486177001	undirected	OPR118	Cre08.g376200
Cre12.g495600	Cre07.g313500	0.322017814505899	undirected	Cre12.g495600	Cre07.g313500
Cre06.g271850	Cre02.g145231	0.372695167115925	undirected	Cre06.g271850	Cre02.g145231
Cre03.g151150	Cre10.g462750	0.274657099053698	undirected	Cre03.g151150	Cre10.g462750
Cre16.g663450	Cre07.g318702	0.296522216697011	undirected	LCI11B	Cre07.g318702
Cre10.g441450	Cre13.g582800	0.434585944355565	undirected	Cre10.g441450	Cre13.g582800
Cre16.g689050	Cre17.g742700	0.192337645817626	undirected	Cre16.g689050	CGLD30
Cre06.g306550	Cre10.g418950	0.204557791370794	undirected	Cre06.g306550	KIN10-2
Cre03.g210513	Cre06.g259100	0.388580951569478	undirected	Cre03.g210513	Cre06.g259100
Cre09.g389208	Cre02.g107100	0.361048986728935	undirected	Cre09.g389208	Cre02.g107100
Cre12.g484150	Cre09.g389450	0.362991599784257	undirected	Cre12.g484150	Cre09.g389450
Cre03.g160350	Cre02.g079700	0.405501292467186	undirected	ANK7	PYR2
Cre06.g277050	Cre08.g361800	0.383417869101572	undirected	Cre06.g277050	RPC31
Cre09.g410500	Cre06.g255950	0.47363268068285	undirected	PAP11	Cre06.g255950
Cre02.g092500	Cre03.g200431	0.328658082867825	undirected	UPF1	Cre03.g200431
Cre17.g696250	Cre10.g450879	0.481149500666838	undirected	Cre17.g696250	Cre10.g450879
Cre17.g701050	Cre14.g633150	0.489315034675136	undirected	Cre17.g701050	OPR66
Cre02.g102400	Cre17.g742700	0.298550342327067	undirected	RPC1	CGLD30
Cre10.g452500	Cre11.g478128	0.46532599777118	undirected	Cre10.g452500	Cre11.g478128
Cre17.g727100	Cre13.g584250	0.464011364844475	undirected	Cre17.g727100	Cre13.g584250
Cre19.g751197	Cre16.g648300	0.456267797983402	undirected	Cre19.g751197	PHT6
Cre01.g048950	Cre03.g194800	0.148687478556684	undirected	PYR5	Cre03.g194800
Cre09.g394399	Cre03.g163700	0.407256262450508	undirected	Cre09.g394399	Cre03.g163700
Cre10.g430501	Cre02.g092500	0.297639131635233	undirected	Cre10.g430501	UPF1
Cre05.g236850	Cre02.g074300	0.330348514402294	undirected	Cre05.g236850	Cre02.g074300
Cre09.g400627	Cre12.g486800	0.26461733228162	undirected	Cre09.g400627	Cre12.g486800
Cre06.g302800	Cre10.g450879	0.432478997774185	undirected	Cre06.g302800	Cre10.g450879
Cre09.g402589	Cre12.g487200	0.25346463819582	undirected	Cre09.g402589	Cre12.g487200
Cre01.g028450	Cre03.g163700	0.505382465096088	undirected	Cre01.g028450	Cre03.g163700
Cre12.g540650	Cre16.g686100	0.42202724120589	undirected	Cre12.g540650	Cre16.g686100
Cre16.g659000	Cre01.g070932	0.347036864845107	undirected	ATG13	Cre01.g070932
Cre10.g420900	Cre06.g263150	0.466138415692949	undirected	HEL44	Cre06.g263150
Cre07.g314100	Cre09.g400050	0.494077251138432	undirected	Cre07.g314100	Cre09.g400050
Cre03.g143887	Cre12.g484100	0.159919754632543	undirected	Cre03.g143887	RPC19
Cre01.g024150	Cre02.g080300	0.21606791659212	undirected	Cre01.g024150	Cre02.g080300
Cre03.g212977	Cre12.g508200	0.377162027414558	undirected	Cre03.g212977	Cre12.g508200
Cre04.g221050	Cre12.g532350	0.404865552747964	undirected	Cre04.g221050	CAV8
Cre09.g398550	Cre03.g200095	0.448200470111006	undirected	Cre09.g398550	Cre03.g200095
Cre09.g400627	Cre10.g428050	0.35508376897455	undirected	Cre09.g400627	Cre10.g428050
Cre02.g145600	Cre15.g640502	0.355567510828626	undirected	Cre02.g145600	Cre15.g640502
Cre04.g213350	Cre01.g014300	0.306248580875499	undirected	Cre04.g213350	Cre01.g014300
Cre05.g242858	Cre11.g481800	0.418068273027162	undirected	Cre05.g242858	Cre11.g481800
Cre14.g614550	Cre02.g112550	0.406412577089034	undirected	MDB1	Cre02.g112550
Cre01.g038151	Cre14.g627850	0.337861103560294	undirected	Cre01.g038151	Cre14.g627850
Cre17.g734100	Cre02.g105800	0.399784801897991	undirected	Cre17.g734100	Cre02.g105800
Cre16.g675400	Cre06.g254150	0.414177745426753	undirected	Cre16.g675400	UTP1
Cre06.g309000	Cre07.g352251	0.18279859585672	undirected	LCIA	Cre07.g352251
Cre15.g637050	Cre01.g018950	0.317132365400903	undirected	FAP274	DHS1
Cre01.g034800	Cre01.g063267	0.400246933545337	undirected	Cre01.g034800	BLP1
Cre12.g540650	Cre01.g018950	0.27363376822939	undirected	Cre12.g540650	DHS1
Cre03.g190100	Cre09.g404350	0.476108646664451	undirected	EIF3B	Cre09.g404350
Cre03.g178600	Cre14.g629300	0.411495870284026	undirected	TOP1	Cre14.g629300
Cre10.g435050	Cre03.g163700	0.233836657851387	undirected	Cre10.g435050	Cre03.g163700
Cre07.g314100	Cre16.g679450	0.532769812491964	undirected	Cre07.g314100	Cre16.g679450
Cre08.g367300	Cre11.g467711	0.201941434344625	undirected	Cre08.g367300	Cre11.g467711
Cre10.g459600	Cre13.g583350	0.373611238945731	undirected	Cre10.g459600	Cre13.g583350
Cre10.g422800	Cre09.g388500	0.453896056164196	undirected	Cre10.g422800	Cre09.g388500
Cre12.g494000	Cre07.g325756	0.470104532888491	undirected	CGL82	Cre07.g325756
Cre12.g531000	Cre01.g048750	0.480367638535387	undirected	AMT8	PPR7
Cre02.g086550	Cre16.g673900	0.261902709366228	undirected	CGL122	RPC3
Cre12.g532350	Cre14.g633650	0.237204436387955	undirected	CAV8	PRP6
Cre13.g604000	Cre03.g165250	0.395582013355166	undirected	Cre13.g604000	Cre03.g165250
Cre17.g721450	Cre06.g300550	0.393956597420035	undirected	NSS4	Cre06.g300550
Cre12.g551700	Cre14.g614151	0.257245076074614	undirected	Cre12.g551700	Cre14.g614151
Cre14.g634365	Cre06.g297450	0.180019452463157	undirected	Cre14.g634365	Cre06.g297450
Cre02.g085150	Cre14.g627850	0.3225581230211	undirected	Cre02.g085150	Cre14.g627850
Cre16.g676421	Cre12.g528900	0.398394182292977	undirected	Cre16.g676421	RBG1
Cre04.g229948	Cre08.g376200	0.344873032636591	undirected	Cre04.g229948	Cre08.g376200
Cre10.g431350	Cre14.g633150	0.429309276726679	undirected	TGL16	OPR66
Cre02.g142600	Cre03.g159350	0.27216979845527	undirected	Cre02.g142600	Cre03.g159350
Cre02.g102400	Cre02.g085150	0.341546078603941	undirected	RPC1	Cre02.g085150
Cre05.g235550	Cre02.g117900	0.309973470428361	undirected	Cre05.g235550	HEL11
Cre02.g145500	Cre07.g336500	0.386083052337759	undirected	PTK24	OPR114
Cre13.g564250	Cre07.g326650	0.470959174196231	undirected	EIF3A	Cre07.g326650
Cre06.g252650	Cre06.g260850	0.276873744714251	undirected	LEU1S	NOP14
Cre10.g446450	Cre14.g632176	0.383291898526497	undirected	Cre10.g446450	Cre14.g632176
Cre17.g734628	Cre06.g269544	0.39176962569701	undirected	Cre17.g734628	Cre06.g269544
Cre04.g213350	Cre12.g500900	0.328355593840755	undirected	Cre04.g213350	Cre12.g500900
Cre17.g702250	Cre01.g041100	0.318613322279699	undirected	Cre17.g702250	HLM3
Cre06.g252650	Cre05.g237400	0.349792101676477	undirected	LEU1S	DAE1
Cre09.g394621	Cre14.g615500	0.364252821969099	undirected	Cre09.g394621	Cre14.g615500
Cre01.g055400	Cre07.g354850	0.503251154934375	undirected	Cre01.g055400	Cre07.g354850
Cre01.g011600	Cre06.g288650	0.441236745248805	undirected	Cre01.g011600	Cre06.g288650
Cre17.g720750	Cre06.g297450	0.414874718760231	undirected	TRF4	Cre06.g297450
Cre05.g232350	Cre06.g281950	0.445881784085821	undirected	Cre05.g232350	Cre06.g281950
Cre03.g177350	Cre06.g273413	0.28171184681415	undirected	Cre03.g177350	Cre06.g273413
Cre17.g734628	Cre13.g571400	0.348005241608878	undirected	Cre17.g734628	Cre13.g571400
Cre13.g562450	Cre07.g342352	0.50260827996903	undirected	IPB3	Cre07.g342352
Cre17.g700750	Cre02.g079700	0.355937522943209	undirected	Cre17.g700750	PYR2
Cre16.g653934	Cre09.g409350	0.11372363615648	undirected	Cre16.g653934	RLI1
Cre03.g176400	Cre12.g510000	0.319329570896466	undirected	Cre03.g176400	Cre12.g510000
Cre10.g434350	Cre07.g353500	0.314094698241034	undirected	CTR2	CGLD5A
Cre12.g503150	Cre09.g404650	0.424120785526022	undirected	Cre12.g503150	Cre09.g404650
Cre03.g165150	Cre14.g612200	0.387349864191355	undirected	Cre03.g165150	CYG16
Cre09.g391023	Cre16.g679450	0.490462315489096	undirected	Cre09.g391023	Cre16.g679450
Cre12.g541777	Cre12.g520750	0.402020641667678	undirected	CGL95	Cre12.g520750
Cre01.g004300	Cre03.g194400	0.413301228666311	undirected	ASN1	EIF3I
Cre01.g026450	Cre12.g499700	0.415298142197777	undirected	SRS1	Cre12.g499700
Cre09.g395732	Cre16.g649400	0.407773710113415	undirected	Cre09.g395732	CPLD16
Cre09.g400627	Cre07.g356600	0.28553089995695	undirected	Cre09.g400627	Cre07.g356600
Cre10.g452500	Cre12.g543100	0.501943725021796	undirected	Cre10.g452500	Cre12.g543100
Cre10.g451900	Cre02.g146300	0.452634185850511	undirected	THS1	Cre02.g146300
Cre11.g479383	Cre06.g278206	0.185663709272907	undirected	Cre11.g479383	Cre06.g278206
Cre07.g325712	Cre07.g320500	0.498050757115808	undirected	Cre07.g325712	OPR29
Cre04.g221050	Cre06.g278400	0.418049791670943	undirected	Cre04.g221050	Cre06.g278400
Cre01.g015600	Cre13.g573900	0.325807987869239	undirected	Cre01.g015600	NSS3
Cre12.g543100	Cre01.g014500	0.361786515941635	undirected	Cre12.g543100	Cre01.g014500
Cre16.g653550	Cre15.g640204	0.450115202027019	undirected	Cre16.g653550	Cre15.g640204
Cre16.g649600	Cre06.g280950	0.449457143651888	undirected	PUF4	PYK2
Cre07.g339700	Cre06.g284550	0.311029256253377	undirected	SUFC	Cre06.g284550
Cre17.g701050	Cre06.g260850	0.51996645866458	undirected	Cre17.g701050	NOP14
Cre08.g358576	Cre02.g080300	0.303255960478467	undirected	Cre08.g358576	Cre02.g080300
Cre11.g481500	Cre09.g394400	0.248374631904604	undirected	HIS7	Cre09.g394400
Cre12.g520750	Cre06.g278206	0.281334644144129	undirected	Cre12.g520750	Cre06.g278206
Cre06.g275100	Cre06.g289200	0.388154916187616	undirected	Cre06.g275100	Cre06.g289200
Cre13.g589450	Cre11.g467575	0.331411169097663	undirected	Cre13.g589450	CLPB4
Cre01.g029950	Cre02.g084600	0.45410610886245	undirected	Cre01.g029950	Cre02.g084600
Cre08.g360350	Cre07.g345000	0.362480883533207	undirected	ADI1	Cre07.g345000
Cre01.g026450	Cre04.g228850	0.242494299648334	undirected	SRS1	Cre04.g228850
Cre12.g494550	Cre12.g503150	0.400616997767007	undirected	RNP10	Cre12.g503150
Cre06.g263850	Cre01.g070567	0.50551233441438	undirected	Cre06.g263850	Cre01.g070567
Cre02.g104650	Cre02.g107950	0.443388214576588	undirected	Cre02.g104650	Cre02.g107950
Cre07.g312750	Cre17.g717500	0.305729057058119	undirected	CSL4	Cre17.g717500
Cre03.g189400	Cre09.g393800	0.38119559301127	undirected	TSS2	Cre09.g393800
Cre01.g042900	Cre12.g549800	0.328071491895844	undirected	Cre01.g042900	CSK5
Cre17.g697450	Cre01.g040100	0.335847630463059	undirected	Cre17.g697450	Cre01.g040100
Cre12.g532100	Cre02.g099300	0.44559102366899	undirected	Cre12.g532100	ANK21
Cre03.g146267	Cre05.g234657	0.435822635514813	undirected	Cre03.g146267	Cre05.g234657
Cre12.g543100	Cre15.g640204	0.41831678681344	undirected	Cre12.g543100	Cre15.g640204
Cre13.g581500	Cre16.g676550	0.417177831931453	undirected	OPR41	Cre16.g676550
Cre10.g451950	Cre16.g690319	0.234138008567217	undirected	AAT1	Cre16.g690319
Cre03.g192350	Cre03.g213201	0.515022797569635	undirected	Cre03.g192350	CCS2
Cre12.g524100	Cre02.g143350	0.382732571107342	undirected	CBP80	PDE6
Cre07.g342350	Cre03.g184350	0.305107502301767	undirected	PDE14	Cre03.g184350
Cre09.g393650	Cre02.g110000	0.304435335546063	undirected	Cre09.g393650	Cre02.g110000
Cre03.g183250	Cre04.g228550	0.348890773002223	undirected	Cre03.g183250	Cre04.g228550
Cre14.g617151	Cre02.g107950	0.31934538374551	undirected	Cre14.g617151	Cre02.g107950
Cre01.g031750	Cre03.g171650	0.515691022336621	undirected	Cre01.g031750	HEL16
Cre07.g325756	Cre15.g640502	0.215749594688091	undirected	Cre07.g325756	Cre15.g640502
Cre03.g190100	Cre03.g178600	0.404209393446481	undirected	EIF3B	TOP1
Cre05.g237700	Cre06.g294200	0.421110138394196	undirected	NOP10	Cre06.g294200
Cre09.g386550	Cre06.g261800	0.0527739420338777	undirected	Cre09.g386550	Cre06.g261800
Cre08.g383400	Cre15.g637050	0.256222286996345	undirected	SRR11	FAP274
Cre10.g430800	Cre15.g640800	0.474418077608675	undirected	Cre10.g430800	Cre15.g640800
Cre01.g008350	Cre03.g159900	0.474701729595925	undirected	Cre01.g008350	Cre03.g159900
Cre06.g293582	Cre03.g192900	0.332342993625754	undirected	Cre06.g293582	OPR17
Cre09.g391023	Cre03.g183250	0.456299412220673	undirected	Cre09.g391023	Cre03.g183250
Cre12.g499000	Cre01.g018150	0.406588158003253	undirected	Cre12.g499000	Cre01.g018150
Cre12.g507150	Cre12.g502300	0.449779082588437	undirected	Cre12.g507150	Cre12.g502300
Cre07.g324000	Cre13.g581900	0.417891727878143	undirected	Cre07.g324000	Cre13.g581900
Cre03.g175650	Cre06.g298300	0.401847792666303	undirected	Cre03.g175650	MRL1
Cre10.g441200	Cre02.g142600	0.42461891400487	undirected	LAL3	Cre02.g142600
Cre07.g330350	Cre04.g214690	0.487152757640664	undirected	OPR115	Cre04.g214690
Cre10.g442650	Cre10.g461700	0.288413041027465	undirected	Cre10.g442650	Cre10.g461700
Cre13.g587050	Cre14.g617151	0.282425563520078	undirected	ERF1	Cre14.g617151
Cre12.g487200	Cre17.g727100	0.269928837164959	undirected	Cre12.g487200	Cre17.g727100
Cre03.g179300	Cre11.g467591	0.21396652919696	undirected	Cre03.g179300	Cre11.g467591
Cre12.g549800	Cre02.g094700	0.329869532309452	undirected	CSK5	Cre02.g094700
Cre03.g175200	Cre01.g038151	0.378452518508244	undirected	TOC75	Cre01.g038151
Cre05.g234850	Cre02.g092550	0.253912063168911	undirected	Cre05.g234850	TPR1
Cre10.g446550	Cre06.g257050	0.410723796512137	undirected	ATPVF	GBS2
Cre26.g756597	Cre07.g313185	0.275998598527761	undirected	Cre26.g756597	Cre07.g313185
Cre19.g751197	Cre17.g726650	0.474705878787445	undirected	Cre19.g751197	CGL96
Cre04.g218950	Cre02.g092500	0.112396949427471	undirected	Cre04.g218950	UPF1
Cre09.g394621	Cre16.g661550	0.420381314916024	undirected	Cre09.g394621	Cre16.g661550
Cre11.g475950	Cre02.g101900	0.302166859457486	undirected	HLM16	EXN6
Cre07.g334700	Cre04.g218300	0.384998888336871	undirected	Cre07.g334700	Cre04.g218300
Cre06.g273750	Cre16.g649350	0.301480634960406	undirected	SABC	Cre16.g649350
Cre16.g649350	Cre01.g015650	0.407810273130971	undirected	Cre16.g649350	Cre01.g015650
Cre03.g190850	Cre07.g313302	0.437576878775783	undirected	ECH1	Cre07.g313302
Cre12.g494000	Cre10.g466350	0.407874072046194	undirected	CGL82	Cre10.g466350
Cre06.g267350	Cre02.g084600	0.48131064601568	undirected	Cre06.g267350	Cre02.g084600
Cre13.g562450	Cre15.g640800	0.47878502473331	undirected	IPB3	Cre15.g640800
Cre12.g549700	Cre04.g218850	0.486286530890801	undirected	Cre12.g549700	Cre04.g218850
Cre09.g397771	Cre16.g662000	0.457839207378653	undirected	OPR117	HEL62
Cre01.g040450	Cre01.g049826	0.297830341597093	undirected	HDT1	PHC59
Cre12.g538550	Cre13.g581100	0.339156308554416	undirected	Cre12.g538550	Cre13.g581100
Cre13.g604000	Cre10.g422800	0.426620708461022	undirected	Cre13.g604000	Cre10.g422800
Cre01.g051700	Cre12.g513701	0.264902520986297	undirected	Cre01.g051700	Cre12.g513701
Cre06.g302800	Cre08.g384390	0.355832245785934	undirected	Cre06.g302800	POLQ2
Cre12.g492250	Cre09.g398550	0.457900912764145	undirected	TRZ3	Cre09.g398550
Cre04.g228800	Cre16.g649350	0.437900148473654	undirected	Cre04.g228800	Cre16.g649350
Cre03.g190100	Cre01.g041100	0.402493111142687	undirected	EIF3B	HLM3
Cre03.g169650	Cre03.g200095	0.371935382594615	undirected	Cre03.g169650	Cre03.g200095
Cre07.g320500	Cre02.g074800	0.431088071357409	undirected	OPR29	CYG9
Cre01.g048950	Cre14.g634322	0.12994317840811	undirected	PYR5	Cre14.g634322
